,meanHR,minHR,maxHR,sdHR,modeHR,nNN,meanNN,SDSD,CVNN,SDNN,pNN50,pNN20,RMSSD,medianNN,q20NN,q80NN,minNN,maxNN,triHRV,max_ecg,min_ecg,mean_ecg,sd_ecg,ku_ecg,sk_ecg,median_ecg,q1_ecg,q3_ecg,q05_ecg,q95_ecg,totalpower,LF,HF,ULF,VLF,VHF,LF/HF,rLF,rHF,peakLF,peakHF,SD1,SD2,SD1SD2,apEn,sampEn,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR,condition
S8_stress3,91.41774742374888,67.3076923076923,170.73170731707316,12.713037058518188,103.42401500938085,89.0,667.4157303370787,80.13802606412183,84.39130866908471,0.12644489009340973,25.842696629213485,56.17977528089888,80.13844699304073,640.0,608.0,726.2857142857142,351.42857142857144,891.4285714285714,4.238095238095238,5.007721086159467,-4.8921412245057505,-7.274604199448645e-18,0.9738969123915697,9.979906505574887,2.2334591266433224,-0.07825412101126673,-0.44940954614242673,0.17969931480352716,-0.8957329308347544,2.0084012202627806,2388.101427760513,1593.7793409848425,743.221853441248,0.0,0.0,51.10023333442281,2.1444193730382977,68.19762629074032,31.80237370925969,0.049689440993788817,0.19875776397515527,39.66629916259139,73.78943825743022,0.5375606604322835,0.005760900146515091,0.011159446248898407,12.50801310326776,7.977207977207977,17.647058823529413,3.2638328841539055,9.669850846321436,10.0,5143.999999999999,1765.1964104163987,1360.8337480368125,0.2645477737241082,1769.533036010597,4887.142857142857,3776.285714285714,6400.000000000001,3400.0,7521.428571428572,3975.9,1127.2821696452047,3740.0,3066.2,4508.8,2411.0,6552.0,2.119426701019836,0.5599105532392459,2.1262578236283955,1.523896328487043,2.6571611791562786,1.2121211389258633,2.913608361100583,20647.954545454544,11962.670492666583,21433.0,8809.800000000001,31770.4,500.0,40259.0,1.9607474491366392,-1.5803810050010814,1.2324532928600785e-15,0.8052587626922291,-0.5485103341179918,0.34702763333939224,-0.08004663104446232,-0.5775990587627473,0.5361820676808506,-1.2352694310474444,1.515370812644737,501752.8166043515,487434.8045933808,14316.12431921944,0.0,1.8876917513108913,34.04795835273644,97.1467667533281,2.853233246671908,0.06593406593406594,0.16483516483516483,873.7276463521112,1025.7879597029812,0.851762431102331,0.10536051565782678,1.4004844430760301,-1.1628227949093746,-0.0005711713004207337,0.975214515845662,-1.8507560891960553,0.08949226800588904,-0.4480775520715472,-1.2043833757018652,0.05220857354668218,0.5386406215391082,-0.5081161579570675,0.001141309522235256,0.16354545325301809,1.2208259722431596,-1.1243355748036883,0.0004965705231783474,0.9524426289723534,9.0,47.95459354007832,0.3037200872936529,1.0467567794961758,1.2980357142857142,2.733480785642876,10.384285714285713,2
S8_stress4,87.24219997579084,64.41717791411043,101.69491525423729,8.615092783998907,37.27773734012686,85.0,695.1428571428572,72.17864193457923,75.45721381317084,0.10854921839132672,24.705882352941178,50.588235294117645,72.17871406341621,668.5714285714286,632.5714285714286,750.2857142857143,590.0,931.4285714285714,5.0,5.320225039663073,-4.803508331656972,8.20507682961068e-18,0.9743675160504018,10.971043534963293,2.3988337625658662,-0.06942208211972102,-0.40668384020494946,0.13284622605100446,-0.9107309100033971,1.8200984365870991,907.2936008803442,366.2941251286172,512.4214958445665,0.0,0.0,28.577979907160525,0.714829740943822,41.68517281198938,58.31482718801062,0.05,0.25,35.72660501814367,65.70704972238484,0.5437255997505617,0.00021426070465135894,0.017747906123405644,11.46000446586656,8.188730746734256,14.065639651707972,1.6886458495830945,5.876908904973716,10.0,5362.142857142857,1200.74410036353,871.0777396831057,0.16244955848625925,1206.0807763173525,5098.571428571428,4670.285714285715,5966.285714285714,4265.714285714285,7327.142857142857,3770.9,847.1538762232042,3705.5,3149.0,4479.0,2223.0,5096.0,1.7641793549764464,0.6589139832624418,1.74467007784745,1.1892682258339824,2.0439375146388796,0.9925295139958072,2.97464219084644,20502.5,12000.952495341964,19601.0,9199.4,33109.8,787.0,40280.0,2.1799491789360586,-1.7600869376587587,-2.855282148283593e-15,0.7314584134346157,0.7576686420612324,0.5899173850200348,-0.07581175704383553,-0.5114452744053588,0.38730857318666606,-0.9413478204431192,1.2796801734760153,108846.8749975123,107045.81674493893,1800.9903509847277,0.0,0.06790158865319845,59.43719614400459,98.34538981984326,1.6546101801567454,0.06185567010309279,0.154639175257732,594.3380070857547,654.7803797297322,0.9076906173197711,0.10536051565782678,2.3564012869630018,-1.6853353618445994,0.0001947619592042429,0.9255846655882514,-0.13081776270593926,0.7083820155466579,-0.18551126861986697,-1.3981794604866777,-0.032362397074272665,1.0836268124012525,-0.6059211437802519,-0.012800888796872693,0.27758545442659577,1.5415185268192055,-1.0133990484141098,0.03320622147017599,0.8036966302285043,8.0,-537.735416685771,0.4656183274269002,1.6895479561815043,1.0357142857142856,3.7249466194152014,8.285714285714285,2
S8_stress5,88.60634867577647,69.3069306930693,159.6958174904943,12.041212836782982,90.388886797425,87.0,687.6518883415434,59.96604347016836,80.48963957484116,0.11704997970552146,20.689655172413794,54.02298850574713,59.96854894724533,677.1428571428571,634.5714285714286,750.0,375.7142857142857,865.7142857142857,4.578947368421052,5.700789106679133,-5.471567629896217,-1.3534147347811432e-18,0.9785795383778428,13.735622435520021,2.998358147509809,-0.07521380836239278,-0.44760852435526627,0.14968121469881868,-0.8446740773328161,1.2118683050552923,1649.440329777154,1045.946153140208,552.8748377428104,0.0,0.0,50.61933889413546,1.891831716217057,65.4198411895092,34.58015881049079,0.09876543209876543,0.2222222222222222,29.681677185078325,73.77315890702856,0.40233707794028695,0.005564405875707834,0.01165061721997525,14.328494691232999,7.493309545049064,19.672131147540984,4.277612114350146,12.17882160249192,12.0,4685.0,1894.8481342437062,1713.3193208617286,0.36570316347101994,1896.4390025882806,3912.142857142857,3247.714285714286,6159.142857142857,3050.0,8007.142857142857,3344.7272727272725,851.3323345213977,3209.0,2471.0,4130.0,2282.0,4785.0,1.7273640566179234,0.33668005135736706,1.6440960422223392,1.4057649664372591,2.0475081541644107,1.1868540709347708,2.257943889344402,21708.56,12180.132485584876,23344.0,8939.400000000001,33685.4,409.0,39763.0,1.3825935217778833,-1.4595777126955864,2.0165879548239034e-16,0.5966194991805133,-0.5759341953058725,0.1310055168591613,-0.005977966496350882,-0.47153324877062724,0.41019947979494276,-0.879718179971515,1.034979303693436,1059279.8522781348,1035268.0412438947,24009.804239496287,0.0,2.006794743792384,43.118554025562275,97.73337993031095,2.266620069689048,0.05607476635514019,0.16822429906542058,937.9019755296814,1459.7754893608958,0.6424974130373323,0.028513153103694844,1.8963893297119794,-1.608855357422439,0.0002886684846646999,0.969033709510966,-1.0850059934084484,0.025176303280256343,0.23775174998286164,-1.178719591517662,0.03257916964962248,1.022749450898476,-0.9059848198141903,-0.0013606443926506692,0.32216634805147554,1.2827015181040318,-1.3247102651578626,-0.008058545634813888,0.8273760991260241,5.0,-57.1757036154921,0.7016693579758012,1.9287342707126665,2.6797142857142857,3.508346789879006,13.39857142857143,2
S8_stress6,92.56526874922525,74.60035523978685,104.73815461346634,7.1487639506002685,30.137799373679485,91.0,652.2605965463109,18.97937510204954,52.9358173597561,0.08115746626432557,0.0,28.57142857142857,19.011871216835353,644.2857142857143,607.1428571428571,687.1428571428571,572.8571428571429,804.2857142857143,7.583333333333333,6.016445225731703,-2.012980211526213,8.79719577607743e-18,0.9901783926584571,13.92128805542282,3.4003956575718783,-0.07135197598762513,-0.49921610723328935,0.20218454044671427,-0.9334136689606635,1.0402517072651778,330.8650110146601,220.99110485854558,105.56128183622761,0.0,0.0,4.312624319886943,2.0934863712757945,67.67401307193776,32.32598692806223,0.14906832298136646,0.34782608695652173,9.39431138613965,51.49148557208029,0.18244397654810396,0.007841162027127258,0.008378265645997578,13.768207376742225,6.8060281964025275,18.650088809946713,3.624260587866249,11.844060613544185,11.0,4783.766233766234,2046.1180218119569,1674.1185228263353,0.34995826322146817,2058.049155518549,4111.428571428572,3672.8571428571427,6324.285714285715,3217.1428571428573,8815.714285714286,3139.4166666666665,763.5010869162022,2887.5,2478.4,3570.4,2359.0,4815.0,2.2298393614244727,0.3455826331154337,2.1738847257437657,1.9689322768647772,2.598381718474297,1.5362031276539647,2.8060711934363627,19585.36,11311.05898448063,18628.0,9055.000000000002,30685.600000000002,1190.0,40131.0,1.7474508986603237,-1.6142010615232039,3.3852286053713344e-15,0.770871442894247,-0.6770493015404413,0.06636130221587247,-0.02734889322278836,-0.5592117601894402,0.5456519681707679,-1.2777820607183745,1.2946641552893075,258370.5197860296,257870.75743150103,499.68252625786437,0.0,0.07982827069445542,516.0691916979806,99.80660228533125,0.19339771466873595,0.06349206349206349,0.15873015873015872,1012.7767498318669,1357.6760383095814,0.7459634855844237,0.09531017980432521,2.39466663602899,-1.3968497925203,-0.0009976882293274987,0.9207731414674646,-0.3983594935032819,0.5529815655118063,-0.025398585982949202,-1.7143336734212162,-0.04900428200250809,0.5045326400350488,-0.57198361226715,0.003986154534899663,0.20706257749812698,1.9875838132218007,-1.055133232048873,-0.006689846992273509,0.8801357588004587,10.0,167.37456500808435,0.2708864153515609,0.7751854448086987,1.048888888888889,2.437977738164048,9.440000000000001,2
S8_stress7,97.18824397125695,70.70707070707071,114.75409836065573,9.309380599530298,44.04702765358502,95.0,623.4436090225564,60.314222639832906,64.16697295602373,0.10292345935926042,15.789473684210526,42.10526315789473,60.31434517987216,617.1428571428571,573.4285714285714,666.0,522.8571428571429,848.5714285714286,6.333333333333333,5.231734736541227,-4.748007402140811,1.691768418476429e-18,0.9801093405745885,9.889753235742509,2.4925864665328237,-0.10212807390767459,-0.49161369807348904,0.2274213426063229,-0.9239538025133677,1.8487046195600272,1226.0492165600053,525.6447088179862,673.3449775796488,0.0,0.0,27.059530162370187,0.7806469585730422,43.84063639423671,56.15936360576328,0.07453416149068323,0.17391304347826086,29.854017081434733,56.16624744223945,0.5315294939747607,0.00014585312336024003,0.01510276818575663,12.089946836850693,6.550218340611353,17.61744966442953,4.523970384781075,11.067231323818175,8.0,5796.964285714285,1949.941529895831,2258.903747746157,0.389670116359501,1978.5952256728494,5297.142857142857,3656.285714285714,8036.571428571428,3405.714285714286,9160.0,3243.2,791.8494553890911,3266.5,2417.4,3830.6,2101.0,4689.0,2.2224589486501,0.8149569507808372,1.9583666002432607,1.6889481308623708,2.400685375654631,1.5907548498711765,4.318887978184468,23956.6,10081.196855532582,25821.5,13838.6,33011.0,6284.0,40145.0,3.360784712922806,-3.03661267177202,-3.3446261633279e-16,0.8032850727043797,4.429358043669265,0.4487894136553683,-0.02965574314975004,-0.37331119848349437,0.29893144613394773,-1.106632434058551,1.1932017022191879,537687.2240600528,488417.32161511696,49264.97760872752,0.0,4.924836208300049,9.914087965171257,90.83753032602291,9.162469673977093,0.07947019867549669,0.15894039735099338,965.1718150946292,1948.403265680461,0.49536552935182665,0.1335313926245223,2.320558330602069,-1.1041406722946037,-0.00017469845270825534,0.990673185424692,-0.42261812931862597,0.7718839369120603,-0.025295809080401053,-2.101687211448818,0.053158526572929486,0.7483149917685986,-0.8344052376263777,0.00031054578160998416,0.22986379731010187,1.7687713505401912,-1.059720423316059,0.007744467953415865,0.9599930157922447,6.0,13.032997036992668,0.5813862211972501,1.5827202293949765,2.2411904761904764,3.4883173271835006,13.447142857142858,2
S8_stress8,91.56371320343581,75.9493670886076,109.375,8.592539908070085,33.4256329113924,90.0,660.9841269841271,22.478994526497548,61.05855501350827,0.09237522131144085,3.3333333333333335,24.444444444444443,22.507865067806208,660.0,604.2857142857142,718.8571428571429,548.5714285714286,790.0,5.294117647058823,5.776815857137969,-2.3067834443253363,-6.8516620948295375e-18,0.9836178807663142,14.089494620041595,3.4079611448410456,-0.0686418917292419,-0.47272125499611695,0.17682546856819087,-0.9544125668175348,1.0927343676898087,1409.0564575892913,1184.115856618893,217.77639785153704,0.0,0.0,7.164203118861312,5.437301141449364,84.46553954791605,15.534460452083948,0.07453416149068323,0.17391304347826086,11.126534624759191,59.48799341833001,0.18703832463326586,0.0010437638748745925,0.017478597273959673,12.161740649189413,7.834359261331842,17.391304347826086,3.3698943664469763,9.556945086494245,9.0,5324.761904761905,1568.9084906522803,1441.8288021761045,0.27077807946430155,1654.758290506502,4918.571428571428,3831.714285714286,6665.714285714286,3450.0,7658.571428571428,3395.4,1168.5639220855658,3020.5,2522.8,3961.8,2354.0,6335.0,1.9101823126426236,0.7374103082294783,1.7161032423150755,1.3049373082892188,2.096661887688161,1.2301958995147724,3.4238964993657857,19126.238095238095,10702.15233761865,19684.0,8295.0,29303.0,1350.0,36480.0,2.527816545485077,-1.876502948339211,-4.181628588369113e-16,0.6998195739174812,2.115160324519408,0.737900004939369,-0.01921852945408581,-0.43441775931277293,0.3189297312303436,-1.061067929294666,1.0524819135581012,135584.18214599226,133446.0990547846,2137.479301428829,0.0,0.6037897788342763,62.43152809273083,98.42349691065601,1.5765030893439862,0.07317073170731708,0.1829268292682927,776.5700829609649,1035.0830884523232,0.7502490298842656,0.11778303565638337,2.2289085029395004,-1.3096914299507105,0.00010594298830866392,0.9887926163496192,-1.009880109511755,0.39302599415349365,-0.05032366184791451,-1.7018577444790823,0.034670367906531434,0.831122240415028,-0.8245910501716558,-0.0021426103551112157,0.23556399562101427,1.5729024200788229,-1.1986954056128365,0.013968392689376502,0.9155348517368846,3.0,-90.07023038447417,0.9527961632242693,1.4932369476281018,1.8614285714285714,2.858388489672808,5.5842857142857145,2
S8_stress9,92.75731633294774,70.23411371237458,107.96915167095116,8.88777088580512,37.735037958576584,91.0,653.281004709576,66.80768343450934,67.63969770951327,0.10353844244956016,18.681318681318682,46.15384615384615,66.80886195918308,635.7142857142857,600.0,707.1428571428571,555.7142857142857,854.2857142857143,5.6875,5.273822712244332,-4.877804296339629,2.7068294695622865e-18,0.9823161011069884,11.196679118034908,2.6602029148865434,-0.08092030262285177,-0.43706806453115504,0.1712809120057397,-0.8990851557008639,1.7981120206074892,1043.1033547303537,735.783014848753,294.0431299437876,0.0,0.0,13.277209937813053,2.5022962277316703,71.44730385505771,28.552696144942296,0.14906832298136646,0.19875776397515527,33.06811619433401,58.584606434720634,0.5644505990013091,0.0035608680166463458,0.020821327813585627,13.190143688147261,7.957559681697613,19.28374655647383,3.5813059209567353,11.326186874776216,11.0,4903.376623376624,2217.0374422657287,1357.731830192855,0.27689731678368956,2223.2007630110834,5052.857142857143,3398.5714285714284,5342.857142857143,3111.4285714285716,7540.0,3212.9166666666665,791.6056950205,3097.5,2520.6,3937.2000000000003,2218.0,4923.0,1.9247922951374097,0.6040896869394325,1.7332213510043473,1.428475927856576,2.537405938848552,1.1570358064603505,3.164483966165486,20554.4,12399.170433541109,21186.0,8126.800000000001,33356.8,1108.0,40744.0,2.2322766266996417,-1.855786902339787,8.512978681773391e-16,0.77204666089136,0.1595912304919218,0.22434676640056528,-0.018697478488072662,-0.48211388776490893,0.4516814220878311,-1.2986737614353525,1.4731738404389536,313611.2133823235,312010.7298170066,1600.261053876409,0.0,0.22251144043688062,194.974894290656,99.48973055777395,0.510269442226039,0.057971014492753624,0.2028985507246377,1097.3775466994025,812.2368004467661,1.3510561773312861,0.09531017980432521,3.6674648604734887,-0.7898349403817144,-0.00012284410605900033,0.9478520509039862,6.642764016411451,2.7064357977500357,-0.19898088476338147,-4.643330742877825,0.004019253460476474,1.7698613548995588,-1.435979259157055,0.0020503157694803987,0.44790460743798827,1.4558512737159417,-0.644730276148011,-0.07784346556566024,0.5113143141707206,5.0,86.14407259278266,0.8918762178237243,3.205840614056614,2.9694285714285718,4.459381089118621,14.847142857142858,2
S8_stress10,93.0823154576153,72.41379310344827,105.7934508816121,7.9969504796608835,33.37965777816383,91.0,649.7645211930927,48.65562005112914,60.57519897933953,0.09322638741203014,12.087912087912088,50.54945054945055,48.6565547224659,637.1428571428571,598.5714285714286,687.1428571428571,567.1428571428571,828.5714285714286,7.0,5.19977844353824,-4.838540783448666,6.767073673905716e-19,0.9810469254876828,10.910633696821362,2.5990750872791284,-0.08885349975441001,-0.4439305387668565,0.19364847719502004,-0.9270750119573331,1.7617397999382927,1658.2423725724223,1015.5008458211221,604.3026254242169,0.0,0.0,38.43890132708316,1.680450825624407,62.69284291880074,37.30715708119926,0.05,0.15000000000000002,24.083303216692688,55.200881747296506,0.43628475586573723,0.0019939267073065814,0.013197552081946475,12.883860092748641,8.65444055223573,16.997167138810198,2.411284974505314,8.342726586574468,11.0,4831.688311688312,1183.330659190233,954.9534599354067,0.19764384586341877,1223.5164277522356,4675.714285714285,3852.8571428571427,5410.0,3530.0,6932.857142857143,3325.5833333333335,712.7120103675974,3204.5,2604.6,3917.2000000000003,2519.0,4825.0,1.800114060237022,0.6723555857848673,1.5310583423574258,1.3857956759144088,2.584833008573713,1.0319029640517807,3.0986213498713493,21581.4,11845.92578399848,22235.0,10251.400000000001,32689.000000000004,493.0,40400.0,2.283893777874943,-1.7212187706387256,1.2736478538499795e-15,0.7228107119435285,0.7187115532903925,0.6645584282440801,-0.06651003082163928,-0.45535947035531693,0.43056917017154306,-1.0417102733856844,1.50630223827546,43153.16449273632,42271.45778431462,881.6437080056187,0.0,0.06300041608217327,47.946191188657835,97.95694010971026,2.0430598902897414,0.06349206349206349,0.15873015873015872,585.7187934495528,589.2204553475719,0.9940571277418507,0.09531017980432521,4.526993890162826,-0.7544758687548666,-9.711861543567985e-05,0.9863073507891922,4.774254845407434,2.231941637106456,-0.4139491560490697,-6.000183806585962,0.029848485733319698,0.955115675457801,-1.0317194727836194,-0.0025107084582367918,0.2782818084150793,1.8728195067051967,-0.6329972298458219,-0.05496398164524869,0.7486763183849721,4.0,-105.51209769120004,0.7992696396084508,1.400050279689955,5.459642857142858,3.197078558433803,21.83857142857143,2
S9_baseline0,73.68031477287376,60.3448275862069,83.66533864541833,5.753433056526005,23.320511059211434,72.0,819.5436507936507,45.24880265097714,67.07689532164882,0.08184664142866725,26.38888888888889,63.888888888888886,45.2834323984437,808.5714285714286,770.0,870.2857142857143,717.1428571428571,994.2857142857143,4.8,6.4667810792173155,-4.544674720669901,1.1504025245639718e-17,0.9880012702991497,13.512693602294679,1.188323952431145,-0.10299299198704986,-0.24962526220902553,0.2929578262148217,-0.7821021065407546,0.8531999485748374,1872.9146885685639,536.5214042262401,1327.8060572382633,0.0,0.0,8.587227104060606,0.4040660918072359,28.778281461604454,71.22171853839555,0.12578616352201258,0.15094339622641512,22.397014636554438,62.24718914965024,0.35980764661853465,0.001607628604941791,0.025566780972006983,14.23049888322763,9.985734664764623,16.483516483516482,2.0221952856815286,6.497781818751859,12.0,4316.428571428572,686.3632800500371,711.8512083695178,0.16491671218224804,686.3703571406693,4123.571428571429,3740.857142857143,4744.285714285715,3640.0,6008.571428571428,3018.4615384615386,502.52510314405265,2884.0,2710.8,3173.0,2399.0,4433.0,2.483952870782718,0.3958175820847014,2.435822237546825,2.1746610931793278,2.588474781932729,1.9955892847949643,3.4869744105959866,21229.40740740741,12172.123909312164,22197.0,8421.2,33401.200000000004,1320.0,40560.0,2.3051653275230373,-1.9305911540766316,-4.477772650023412e-15,0.9034319268499945,-0.728115250502019,0.11243459631428636,-0.047045290364354043,-0.7266590201531422,0.7586484473969806,-1.4227797207554154,1.3524203504018935,77568.00486061421,71558.42962336226,6009.247094963448,0.0,0.32814228850511334,11.908052455246478,92.25289792192044,7.747102078079564,0.06122448979591837,0.15306122448979592,339.7324907765758,627.568639030198,0.5413471445953312,0.08701137698962969,1.6561756133289218,-1.5103098616216346,-0.00044804131038939603,0.9594379345670879,-1.2580557908819325,0.0860438527612926,-0.11746331678232576,-1.0965800167329038,-0.05444094704899407,0.1099689346613889,-0.1617429658001696,0.0019279799913615675,0.04418424685852456,1.5629621951818171,-1.3445197453171844,0.0033887349711501755,0.9453844848164414,14.0,80.97114069239834,0.05803735694205473,0.12450463034778403,0.5704761904761904,0.7544856402467115,6.845714285714284,1
S9_baseline1,76.28363114904836,67.74193548387098,86.24229979466119,4.598696935587147,18.500364310790218,75.0,789.4095238095236,33.69594759115008,47.71633490514591,0.06044560328443588,16.0,54.666666666666664,33.70977000057181,792.8571428571429,741.4285714285714,828.8571428571429,695.7142857142857,885.7142857142857,8.333333333333334,6.362604180225533,-4.134125584116853,4.06024420434343e-18,0.9874666005811991,13.1536732831465,1.2961610499700478,-0.14286455835538917,-0.2668008699946026,0.3212553112462098,-0.7507895287271815,0.8560419289759797,734.9638317205099,245.27534351922276,485.7858514359839,0.0,0.0,3.902636765303159,0.5049042552272537,33.550589911184,66.449410088816,0.125,0.30000000000000004,16.67864312814611,44.035628711936376,0.37875337802603387,0.012932083670177619,0.006968669316093316,12.471522229119376,10.137581462708182,15.059160989602008,1.1245839309227808,4.921579526893826,11.0,4850.38961038961,539.4434963128998,443.0201170206675,0.09133701673608063,550.1203949860354,4840.0,4592.857142857143,5034.285714285715,3984.285714285714,5918.571428571428,3383.7272727272725,374.8772140579295,3326.0,3192.0,3536.0,2852.0,4347.0,2.561668452157133,0.18765548641584903,2.533895732584308,2.4365614825802084,2.7786342623538416,2.244431829948409,2.822981816984216,21243.791666666668,11634.154886150112,21027.5,10013.000000000002,32825.600000000006,1513.0,40500.0,1.603135922881109,-1.6821229408014406,-1.9407967296761593e-15,0.8853023730369205,-1.2520303137945537,0.08557126509216446,-0.051325486081304744,-0.8214528488491608,0.8159577331748582,-1.244696747815709,1.3611249260150695,41304.00387249519,37860.36298569037,3443.535624560599,0.0,0.10526224421758884,10.994619226720333,91.66292834229945,8.337071657700534,0.06185567010309279,0.154639175257732,267.0109080168823,280.6678196730077,0.9513413697657379,0.09531017980432521,1.2892563248453501,-1.728565936110698,-0.0003391997165781883,0.9173363751606008,-1.1013459287687117,-0.48393356839857704,0.23632431838380988,-0.7458531363554451,-0.049838124832318205,0.2267424018405773,-0.2432336898642294,-0.001990902853294708,0.08737353172407218,1.0644700721922111,-1.5476674395932466,0.01051532576833845,0.8952040385423962,13.0,-83.62878901035494,0.12891077566322903,0.3307341442470382,0.7155714285714285,1.5469293079587483,7.155714285714286,1
S9_baseline2,75.50836121939261,57.7716643741403,94.38202247191012,8.019972342264957,36.61035809776982,73.0,803.9138943248532,48.90653670344612,88.32204883675337,0.10986506074873655,17.80821917808219,53.42465753424658,49.00946273569752,782.8571428571429,740.0,886.5714285714286,635.7142857142857,1038.5714285714287,3.65,6.9074124732372395,-4.411444606233783,4.2294210461910725e-19,0.9885404366166122,15.471929147890304,1.6915877219953046,-0.10685151525460734,-0.2530572373636109,0.2941981359640474,-0.6937535169341276,0.7441024977318605,2146.2149866563855,1048.2384633048023,1076.7199107698198,0.0,0.0,21.2566125817633,0.9735479513472969,49.3298351673025,50.67016483269751,0.12658227848101267,0.1518987341772152,24.20750062314887,83.1130398431877,0.29125995955414474,0.005469048414779021,0.01749315744751723,11.69268513168775,5.80511402902557,15.11879049676026,2.8978163105574257,9.313676467734691,9.0,5606.190476190475,2272.289566153262,1974.1876253399403,0.3521442294414232,2274.0290594592907,4775.714285714285,4385.428571428572,6399.4285714285725,3968.5714285714284,10335.714285714286,3578.4545454545455,961.812338872096,3257.0,2963.0,4073.0,2219.0,5904.0,2.238697904174084,0.2529013237116785,2.215007928041979,2.0057734946355636,2.412478037511916,1.9213738498262436,2.7313718236669677,18778.5,11883.520287853182,17256.0,7425.400000000001,31749.2,1.0,39364.0,1.7010144601286479,-2.305279781826935,1.1546319456101628e-15,0.8318892687011883,-0.4560117682907956,-0.18498509938725524,-0.04696972859976252,-0.4981255056327534,0.7038076816382616,-1.3732097554061014,1.2874911057319542,187815.84045070058,187708.2163943423,107.60862869723833,0.0,0.015427661051724622,1744.3602680085046,99.9427052386645,0.05729476133549337,0.06451612903225806,0.16129032258064516,1124.7259527324866,1728.3502610871442,0.6507511689355294,0.11778303565638337,1.9030309823980538,-1.5431158054035294,0.0011870272332989934,0.879311322527606,-1.1775146951332363,-0.050692199025212305,0.07986632415501346,-1.2332392525137836,-0.050150419188276285,0.24479651806614547,-0.12703793496524152,-0.006429854964644385,0.06813001423790593,1.6582347571988132,-1.2890193998765211,0.016968896668783547,0.8709012011577071,12.0,-270.17627996934914,0.1035726945126129,0.3123419895823403,0.771904761904762,1.2428723341513548,9.262857142857143,1
S9_baseline3,76.06550207039304,67.52411575562701,83.66533864541833,4.04417963588405,16.141222889791322,75.0,791.0476190476192,29.485786522718776,42.458035838416215,0.0536731731643836,10.666666666666668,34.66666666666667,29.490058343314825,787.1428571428571,751.7142857142858,828.5714285714286,717.1428571428571,888.5714285714286,8.333333333333334,6.62700153899644,-4.156874560052431,3.552713678800501e-18,0.988859706849463,14.970581184128566,1.6283171443556372,-0.13067826397530405,-0.25587467584883217,0.31950315720579103,-0.6733417282334266,0.7234714695415041,613.7314760936914,412.8080272325592,197.61582259367495,0.0,0.0,3.3076262674573185,2.088942179905041,67.62645780469929,32.37354219530071,0.12422360248447203,0.32298136645962733,14.59471971918335,39.53803727458739,0.36913111335862736,0.012932083670177619,0.006968669316093316,13.547486966820413,12.345679012345679,15.328467153284672,0.9155925332375956,2.982788140938993,12.0,4448.333333333333,366.4237326238411,288.55659634992253,0.0648684742637518,366.83675146629605,4545.714285714286,4228.571428571428,4672.571428571428,3914.285714285714,4860.0,3094.076923076923,187.5471065086404,3089.0,2896.6,3275.4,2842.0,3398.0,2.6029460609408597,0.19496670745917788,2.5113161470119647,2.4187154658997922,2.7902331628351362,2.3548609952630466,2.9190392636411118,20690.14814814815,11994.339068150266,20531.0,8758.6,32698.800000000003,655.0,40878.0,1.7048125430861496,-1.5498674318384762,-9.135549459772716e-16,0.9369455392149045,-1.3253298172952666,0.11418204415412841,-0.0749867327138166,-0.868961951081703,0.896316299977407,-1.3257216735301465,1.464986382734243,15638.216392586863,12695.980883344986,2942.044262256458,0.0,0.19124698541840643,4.3153602568873515,81.18659974732184,18.81340025267817,0.06030150753768845,0.15075376884422112,181.37049428820308,231.48128817867652,0.7835211896186021,0.08701137698962969,1.7660662325918928,-1.4376959682038573,0.0011540191729258681,0.8319506468637027,-1.2279300478404824,-0.044546726056825955,0.09890638017069504,-1.2284003514305428,-0.047512886821551456,0.21302606785839656,-0.17309673160222164,-0.005872404531117621,0.06223875080730085,1.5530404139876055,-1.1913401166916004,0.014998732881376386,0.8259916664247865,14.0,-246.74750799403301,0.08655590327473141,0.20074016394524308,0.6070238095238095,1.2117826458462397,7.284285714285714,1
